令和３年３月分（４月納付分）からの健康保険・厚生年金保険の保険料額表,,,,,,,,,,
,,,,,,,,,,
12（9）,"150,000","146,000",～,"155,000","14,760.0","7,380.0","17,460.0","8,730.0","27,450.00","13,725.00"
13（10）,"160,000","155,000",～,"165,000","15,744.0","7,872.0","18,624.0","9,312.0","29,280.00","14,640.00"
14（11）,"170,000","165,000",～,"175,000","16,728.0","8,364.0","19,788.0","9,894.0","31,110.00","15,555.00"
15（12）,"180,000","175,000",～,"185,000","17,712.0","8,856.0","20,952.0","10,476.0","32,940.00","16,470.00"
16（13）,"190,000","185,000",～,"195,000","18,696.0","9,348.0","22,116.0","11,058.0","34,770.00","17,385.00"
17（14）,"200,000","195,000",～,"210,000","19,680.0","9,840.0","23,280.0","11,640.0","36,600.00","18,300.00"
18（15）,"220,000","210,000",～,"230,000","21,648.0","10,824.0","25,608.0","12,804.0","40,260.00","20,130.00"
19（16）,"240,000","230,000",～,"250,000","23,616.0","11,808.0","27,936.0","13,968.0","43,920.00","21,960.00"
20（17）,"260,000","250,000",～,"270,000","25,584.0","12,792.0","30,264.0","15,132.0","47,580.00","23,790.00"
21（18）,"280,000","270,000",～,"290,000","27,552.0","13,776.0","32,592.0","16,296.0","51,240.00","25,620.00"
22（19）,"300,000","290,000",～,"310,000","29,520.0","14,760.0","34,920.0","17,460.0","54,900.00","27,450.00"
23（20）,"320,000","310,000",～,"330,000","31,488.0","15,744.0","37,248.0","18,624.0","58,560.00","29,280.00"
24（21）,"340,000","330,000",～,"350,000","33,456.0","16,728.0","39,576.0","19,788.0","62,220.00","31,110.00"
25（22）,"360,000","350,000",～,"370,000","35,424.0","17,712.0","41,904.0","20,952.0","65,880.00","32,940.00"
26（23）,"380,000","370,000",～,"395,000","37,392.0","18,696.0","44,232.0","22,116.0","69,540.00","34,770.00"
27（24）,"410,000","395,000",～,"425,000","40,344.0","20,172.0","47,724.0","23,862.0","75,030.00","37,515.00"
28（25）,"440,000","425,000",～,"455,000","43,296.0","21,648.0","51,216.0","25,608.0","80,520.00","40,260.00"
29（26）,"470,000","455,000",～,"485,000","46,248.0","23,124.0","54,708.0","27,354.0","86,010.00","43,005.00"
30（27）,"500,000","485,000",～,"515,000","49,200.0","24,600.0","58,200.0","29,100.0","91,500.00","45,750.00"
31（28）,"530,000","515,000",～,"545,000","52,152.0","26,076.0","61,692.0","30,846.0","96,990.00","48,495.00"
32（29）,"560,000","545,000",～,"575,000","55,104.0","27,552.0","65,184.0","32,592.0","102,480.00","51,240.00"
33（30）,"590,000","575,000",～,"605,000","58,056.0","29,028.0","68,676.0","34,338.0","107,970.00","53,985.00"
34（31）,"620,000","605,000",～,"635,000","61,008.0","30,504.0","72,168.0","36,084.0","113,460.00","56,730.00"
35（32）,"650,000","635,000",～,"665,000","63,960.0","31,980.0","75,660.0","37,830.0","118,950.00","59,475.00"
36,"680,000","665,000",～,"695,000","66,912.0","33,456.0","79,152.0","39,576.0",,
37,"710,000","695,000",～,"730,000","69,864.0","34,932.0","82,644.0","41,322.0",※厚生年金基金に加入している方の,
38,"750,000","730,000",～,"770,000","73,800.0","36,900.0","87,300.0","43,650.0",　 厚生年金保険料率は、基金ごとに,
39,"790,000","770,000",～,"810,000","77,736.0","38,868.0","91,956.0","45,978.0",　 定められている免除保険料率,
40,"830,000","810,000",～,"855,000","81,672.0","40,836.0","96,612.0","48,306.0",   （2.4％～5.0％）を控除した率となり,
41,"880,000","855,000",～,"905,000","86,592.0","43,296.0","102,432.0","51,216.0",   ます。,
42,"930,000","905,000",～,"955,000","91,512.0","45,756.0","108,252.0","54,126.0",,
43,"980,000","955,000",～,"1,005,000","96,432.0","48,216.0","114,072.0","57,036.0",　 加入する基金ごとに異なりますの,
44,"1,030,000","1,005,000",～,"1,055,000","101,352.0","50,676.0","119,892.0","59,946.0",　 で、免除保険料率および厚生年金,
45,"1,090,000","1,055,000",～,"1,115,000","107,256.0","53,628.0","126,876.0","63,438.0",　 基金の掛金については、加入する,
46,"1,150,000","1,115,000",～,"1,175,000","113,160.0","56,580.0","133,860.0","66,930.0",　 厚生年金基金にお問い合わせ,
47,"1,210,000","1,175,000",～,"1,235,000","119,064.0","59,532.0","140,844.0","70,422.0",　 ください。,
48,"1,270,000","1,235,000",～,"1,295,000","124,968.0","62,484.0","147,828.0","73,914.0",,
49,"1,330,000","1,295,000",～,"1,355,000","130,872.0","65,436.0","154,812.0","77,406.0",,
50,"1,390,000","1,355,000",～,,"136,776.0","68,388.0","161,796.0","80,898.0",,
,,,,,,,,,,
◆介護保険第２号被保険者は、40歳から64歳までの方であり、健康保険料率（9.84%）に介護保険料率（1.80%）が加わります。,,,,,,,,,,
◆等級欄の（　）内の数字は、厚生年金保険の標準報酬月額等級です。,,,,,,,,,,
"　4（1）等級の「報酬月額」欄は、厚生年金保険の場合「93,000円未満」と読み替えてください。",,,,,,,,,,
"　35（32）等級の「報酬月額」欄は、厚生年金保険の場合「635,000円以上」と読み替えてください。",,,,,,,,,,
"◆令和３年度における全国健康保険協会の任意継続被保険者について、標準報酬月額の上限は、300,000円です。",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
  ○被保険者負担分（表の折半額の欄）に円未満の端数がある場合,,,,,,,,,,
　  ①事業主が、給与から被保険者負担分を控除する場合、被保険者負担分の端数が50銭以下の場合は切り捨て、50銭を超える場合は切り上げて1円となります。,,,,,,,,,,
　  ②被保険者が、被保険者負担分を事業主へ現金で支払う場合、被保険者負担分の端数が50銭未満の場合は切り捨て、50銭以上の場合は切り上げて1円となります。,,,,,,,,,,
　  （注）①、②にかかわらず、事業主と被保険者間で特約がある場合には、特約に基づき端数処理をすることができます。,,,,,,,,,,
,,,,,,,,,,
  ○納入告知書の保険料額,,,,,,,,,,
  　納入告知書の保険料額は、被保険者個々の保険料額を合算した金額になります。ただし、合算した金額に円未満の端数がある場合は、その端数を切り捨てた額となります。,,,,,,,,,,
,,,,,,,,,,
  ○賞与にかかる保険料額,,,,,,,,,,
"  　賞与に係る保険料額は、賞与額から1,000円未満の端数を切り捨てた額（標準賞与額)に、保険料率を乗じた額となります。",,,,,,,,,,
  　また、標準賞与額の上限は、健康保険は年間573万円（毎年4月1日から翌年3月31日までの累計額。）となり、厚生年金保険と子ども・子育て拠出金の場合は,,,,,,,,,,
　　月間150万円となります。　,,,,,,,,,,
,,,,,,,,,,
　○子ども・子育て拠出金,,,,,,,,,,
　　事業主の方は、児童手当の支給に要する費用等の一部として、子ども・子育て拠出金を負担いただくことになります。（被保険者の負担はありません。）,,,,,,,,,,
　　この子ども・子育て拠出金の額は、被保険者個々の厚生年金保険の標準報酬月額および標準賞与額に、拠出金率（0.36％）を乗じて得た額の総額となります。,,,,,,,,,,
,,,,,,,,,,
